Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX08,OUT027,8.448319168885948
FDS57,OUT045,7.182902668495404
NCG18,OUT049,7.5088614229127195
FDK25,OUT018,8.036555515520472
FDH53,OUT049,7.331025040075886
DRI59,OUT018,8.638631811937444
FDA52,OUT046,7.572230745084268
FDT20,OUT010,5.185242895573823
FDE36,OUT019,6.481705117866137
FDI24,OUT017,7.35311792815845
FDB28,OUT018,8.372293925525089
FDV11,OUT017,7.39945171596744
FDP01,OUT046,7.4612968887050934
FDD34,OUT027,8.299845384105286
FDJ50,OUT027,7.377814628506548
FDZ44,OUT013,6.911821816016873
DRO59,OUT035,6.712349983231599
DRB48,OUT045,6.473391269458224
FDR21,OUT018,8.170258953794468
NCE42,OUT010,6.875431463757058
FDO23,OUT046,6.813770100099293
NCE30,OUT018,8.456945740125073
FDQ22,OUT035,6.416653962835851
FDY01,OUT045,6.9054934988491325
FDS08,OUT017,7.428173790183643
FDG28,OUT018,8.85257430602268
FDQ51,OUT018,7.226958527166184
FDB05,OUT017,7.9864598045387885
FDO56,OUT049,7.624029601532086
FDE02,OUT018,7.514737941660792
FDN45,OUT017,7.668977711279241
FDS09,OUT013,6.29744408209978
NCA54,OUT018,8.29123451728288
FDP09,OUT010,6.62484834242833
FDC53,OUT045,6.993068332571669
NCM55,OUT017,7.468640303001054
FDL09,OUT018,8.05561768587822
FDA11,OUT019,5.8727752115319
FDA50,OUT045,6.812835716895759
FDC23,OUT017,7.456090113146606
FDE22,OUT049,7.9735067197113985
FDD23,OUT046,7.795925067906315
NCA29,OUT049,8.10322816050519
FDK38,OUT046,7.436943086637114
DRC13,OUT046,7.281108173858099
NCP43,OUT049,8.127830273988554
FDX28,OUT049,7.348604624321608
FDF08,OUT049,7.357896797447514
FDZ33,OUT046,7.366442141800695
FDD10,OUT049,8.104505778612504
FDO58,OUT017,7.280460470469236
FDI50,OUT017,7.920951165745468
FDO58,OUT045,7.466414078746035
FDX08,OUT013,7.439335741499199
NCK17,OUT010,5.228566492837173
FDF39,OUT035,8.331355068043795
FDU45,OUT010,5.825544509567175
NCJ18,OUT018,7.584220009110665
DRC27,OUT019,7.10684425580307
DRC25,OUT035,6.825448541182424
FDU59,OUT035,7.375142197792422
FDU28,OUT035,7.645291398935719
NCP30,OUT046,6.554117984672169
FDB39,OUT018,7.238858865910031
FDE41,OUT013,6.631823798706534
DRH11,OUT010,5.2650462058437295
FDA58,OUT045,7.990319494448604
FDU50,OUT046,7.171918271549209
FDM34,OUT013,6.925809106071828
FDM44,OUT027,7.77935567254338
FDR39,OUT045,7.547637525715408
FDM25,OUT045,7.574033945469875
FDQ49,OUT049,7.92950232612424
DRH25,OUT018,7.228490996916972
FDM09,OUT027,8.30142114425822
FDL44,OUT019,6.51972268524036
NCR42,OUT018,7.07410962664132
DRL59,OUT046,6.665855753020747
FDX43,OUT013,7.265894612062628
DRK47,OUT010,6.703524286440149
FDU48,OUT018,7.825333964497821
FDY12,OUT045,6.413914711900832
NCN43,OUT018,7.861583135943404
NCM55,OUT018,8.271809720749058
FDQ21,OUT027,7.904987156076393
FDX13,OUT035,8.192712298536312
NCK30,OUT027,9.009306689734267
FDG20,OUT049,7.974807640376081
DRG27,OUT017,6.198070804897542
FDY14,OUT018,8.935917925720569
FDP59,OUT035,6.930328038861098
FDU60,OUT017,7.32190288410061
NCC18,OUT019,6.196828349123047
DRJ39,OUT017,7.743955571554079
FDS07,OUT049,7.48056464390879
FDM08,OUT027,8.776590613702362
FDP51,OUT045,7.0685340446958245
FDU16,OUT035,6.761060184877594
FDH12,OUT013,6.736855201019528
DRE48,OUT010,6.5634865190392775
NCL42,OUT027,8.964539369466383
FDR21,OUT045,7.524082679480053
NCW29,OUT035,7.220891094003319
FDO11,OUT013,8.050530544774961
NCM31,OUT049,7.776218001839683
FDV35,OUT019,6.168586558126956
FDF58,OUT017,6.508482938579672
NCE43,OUT049,7.953162117953488
FDA02,OUT035,7.3359234296848035
DRL37,OUT010,5.1904780576395675
FDR24,OUT018,7.5112742439746185
FDW59,OUT049,7.339527114600999
FDS22,OUT049,7.038680473596628
FDW24,OUT017,6.3869481503533745
FDU24,OUT035,6.786362494544521
FDA21,OUT027,8.476089569413357
FDH58,OUT027,7.896565787677625
FDW36,OUT018,7.617402738336779
FDI45,OUT027,8.361032716826099
FDU01,OUT018,8.284135887522377
FDF35,OUT027,7.6586789923492695
FDU43,OUT019,7.0630636297656615
FDE24,OUT019,6.166264958291368
FDK50,OUT049,8.013396178798564
FDG31,OUT045,6.639821848307408
FDC60,OUT045,6.8008751855092315
FDL36,OUT013,6.596270264571957
FDP21,OUT013,7.554009602299455
FDW16,OUT045,6.8729612713735575
FDX02,OUT017,7.782829919262379
FDQ58,OUT027,8.237599366380428
FDT51,OUT046,7.210738966417665
FDD59,OUT049,7.280497282346517
NCM42,OUT018,7.73730253117694
FDA57,OUT018,7.091322041845127
FDZ48,OUT035,6.9757765060908525
FDE46,OUT045,7.394599610919302
NCZ30,OUT019,6.163064565550639
FDB56,OUT017,7.506524781112159
FDA25,OUT027,7.773041147701371
FDD20,OUT013,6.906440760407478
FDL25,OUT013,6.5895174983113485
NCO18,OUT049,8.134379899648877
FDJ45,OUT017,6.174439938217571
FDR12,OUT035,7.557597885917311
NCF19,OUT010,5.282589043674449
FDK25,OUT046,7.45608820626456
NCR17,OUT046,7.21045047752207
FDC52,OUT046,7.557180983311083
NCA54,OUT017,7.46651307394046
FDR45,OUT010,6.889086223970637
NCM19,OUT049,7.5726019581335695
FDF39,OUT027,9.167542445003956
FDX23,OUT049,7.463399806026324
FDD58,OUT027,7.719360381610802
FDX28,OUT013,6.639807902998179
NCD31,OUT013,7.31430285983744
FDU57,OUT018,7.999392585044394
FDI27,OUT046,6.625301197872295
NCM42,OUT046,7.16769868381731
FDD32,OUT027,7.6203751469585335
FDI34,OUT013,7.782146188825308
NCM29,OUT049,7.757664986010126
FDG46,OUT018,7.767521299647135
DRC01,OUT010,5.375661476477284
FDB15,OUT027,8.963330361256315
NCA17,OUT027,8.174492785435923
FDF10,OUT046,7.292526429364776
FDR26,OUT027,8.399416584286532
FDI02,OUT049,7.463861860869505
NCM54,OUT010,5.896334664864327
FDF14,OUT013,7.201344256892264
FDJ33,OUT010,5.79336119985155
FDM20,OUT035,8.155057843088493
FDC03,OUT027,8.526850451138909
NCX05,OUT046,7.1054755035163195
NCM41,OUT027,7.703882393926135
NCU29,OUT010,6.160889189827403
FDQ59,OUT017,6.658053470617951
FDH46,OUT010,5.753951649930355
FDH09,OUT013,6.308416573529508
NCD06,OUT045,6.423738661324395
FDC15,OUT035,7.170549142375677
DRD37,OUT027,7.3325600385771565
FDT28,OUT027,8.124941782117059
FDR28,OUT027,8.32769698643094
FDT38,OUT017,6.621234573287456
FDV34,OUT027,7.615332247961909
FDY52,OUT035,6.603744373351145
FDB34,OUT013,6.635538250939517
DRL23,OUT018,7.670244592349312
DRB24,OUT046,7.539638603154592
FDJ50,OUT046,6.701654934177883
FDQ49,OUT035,7.388313748915595
FDP20,OUT035,7.103113551497408
FDV19,OUT027,8.276894033295523
NCR54,OUT045,7.670453842238858
FDO09,OUT010,6.849222396807974
FDS57,OUT018,7.862233796362711
FDN10,OUT049,7.597717310206365
FDV23,OUT049,7.575378877907683
FDY28,OUT049,8.286109960521026
DRG51,OUT013,7.302799150883928
FDD45,OUT019,5.683524343228248
NCL18,OUT027,8.349350969191498
NCM29,OUT013,7.0459910295083255
FDF17,OUT027,8.546364297490864
FDE22,OUT017,7.320291550714039
FDQ22,OUT017,6.265563411848525
FDS01,OUT013,7.43891171484903
FDW35,OUT027,7.31022186417444
FDJ33,OUT046,7.217817799861805
NCF54,OUT035,7.515164095800289
FDE09,OUT013,6.863296635949159
NCE06,OUT045,7.413593419478225
DRH49,OUT049,7.296571249416239
FDY43,OUT045,7.431662458388398
NCT05,OUT017,8.118770480162015
FDZ34,OUT045,7.672955694800995
FDL38,OUT017,6.740707480817968
FDZ31,OUT017,7.442882330156766
FDR14,OUT035,6.369161537214278
NCN54,OUT049,7.297054857243386
NCC42,OUT027,8.087464195344294
FDK08,OUT017,6.784162919906384
FDP59,OUT013,6.763262561688347
FDV22,OUT035,7.4730096166626385
FDD33,OUT035,7.946645324498986
DRE60,OUT027,8.632740210312106
FDK52,OUT046,8.024037604267082
FDA02,OUT017,7.207287625706503
FDM56,OUT049,7.476111329203013
FDE57,OUT035,7.29258770542191
FDM32,OUT045,6.850227301413454
NCQ30,OUT027,7.960242526166482
FDQ27,OUT027,7.780003368218981
FDT60,OUT027,7.902217810006061
FDU43,OUT049,8.602811219556681
NCO55,OUT035,6.927228171671724
FDG02,OUT045,7.755168543477693
FDJ28,OUT013,7.522662622461714
FDP40,OUT045,7.1031670673505465
FDJ38,OUT045,7.735642427127702
NCC54,OUT017,7.873656091466172
NCZ41,OUT046,7.211644866555535
FDK38,OUT019,6.346755393341457
FDU52,OUT013,7.180729275151391
FDC40,OUT046,6.827627666920315
NCR30,OUT017,6.512405507171428
NCN18,OUT017,6.781808678025629
FDB50,OUT035,6.582499918485412
FDG04,OUT013,7.521610251733877
FDR26,OUT035,7.543183194751552
NCT17,OUT018,8.36073695885397
FDX35,OUT027,8.773177012278127
FDS12,OUT046,7.084781386996254
NCZ29,OUT027,7.933078856087589
FDB38,OUT010,6.241078857408678
FDP12,OUT013,6.246972960975654
FDP22,OUT046,6.5783242188460465
FDS26,OUT018,8.84556493901184
FDR52,OUT046,7.784953986601575
DRJ13,OUT046,7.521633688923812
FDU48,OUT027,7.981122645739317
FDE29,OUT035,6.4634604859280005
NCT29,OUT049,7.617071131487222
DRK37,OUT018,8.36478820708635
FDK55,OUT046,6.944516544445923
FDR07,OUT046,6.927280527268482
FDO21,OUT027,8.86141998291139
FDK46,OUT049,8.78754255012458
FDB12,OUT045,6.914130422551518
FDT31,OUT027,8.529532485602594
FDJ33,OUT045,7.114333650833887
FDC26,OUT027,7.702275583511234
NCQ02,OUT045,7.7385674266401026
FDP08,OUT010,6.29278933203333
FDB11,OUT027,8.767651124967536
FDV55,OUT013,7.085052860935871
FDW20,OUT049,7.632334261212193
NCJ18,OUT019,5.801371317565267
FDC41,OUT018,7.278208455031492
FDE14,OUT027,7.801383968472371
FDG35,OUT013,7.4188330726915455
FDF45,OUT035,6.62882966218984
FDS19,OUT027,7.554887618086311
FDS58,OUT019,6.509792107048111
FDA26,OUT017,7.77797815464522
FDM32,OUT049,7.3582875400538015
FDL45,OUT046,7.2603015285265675
FDZ55,OUT049,7.997422024073551
FDY37,OUT049,7.83543133202553
FDO46,OUT046,7.879793891226054
FDQ60,OUT046,7.15440494911452
FDA19,OUT018,7.852607409782038
FDL15,OUT046,7.469943140075313
FDM10,OUT018,8.475081199167512
NCL05,OUT017,6.2858032322357555
DRK49,OUT010,5.218027935141962
NCE18,OUT027,9.051339688262084
FDG40,OUT049,6.907553666273439
DRI59,OUT045,7.964931513204583
FDK28,OUT035,8.217181106760057
NCD06,OUT019,5.351897508586328
FDO11,OUT019,7.241446183722445
FDK27,OUT046,7.2600036863747395
FDT43,OUT027,7.364402677916655
FDD38,OUT018,7.686139121792241
FDA16,OUT049,8.482597599595177
FDL14,OUT027,8.238001199898068
NCM17,OUT049,6.974336036267654
FDD20,OUT045,7.163737186633473
FDA40,OUT045,6.8233658698840856
FDL43,OUT045,6.785078164723611
FDV15,OUT045,6.81370963653661
FDE52,OUT046,7.009286919586605
NCL17,OUT010,6.022384504890702
NCJ31,OUT045,7.880560906603284
FDR60,OUT045,6.620214920740738
NCA18,OUT035,7.062562488681488
FDS21,OUT027,7.501656672260147
FDW09,OUT035,6.799339260696243
FDL26,OUT035,7.327637881340758
FDS47,OUT018,7.368068240536108
FDC39,OUT046,7.770473627798959
FDT51,OUT035,7.100892724024089
FDK40,OUT035,8.33453028075412
NCG19,OUT045,7.898839021969936
FDZ07,OUT046,6.669377504108499
FDF08,OUT027,7.648083643036544
FDO04,OUT013,6.3745758476865895
FDK41,OUT018,7.331231264743015
FDP15,OUT049,8.676844405341866
NCD43,OUT018,7.709903477336309
NCP18,OUT013,7.180758987463191
FDZ51,OUT046,6.985283374827496
DRH13,OUT035,7.041046173397617
FDF38,OUT045,6.494300684226716
NCI43,OUT045,6.530983535447032
FDM38,OUT027,7.3198491875123874
FDS03,OUT013,6.4055245984068065
DRJ47,OUT017,7.350735807103812
FDT50,OUT010,5.550556714940069
FDV02,OUT046,7.603544394462142
NCG18,OUT017,6.846538370873243
FDW52,OUT046,7.610430506845005
FDS40,OUT035,6.429478278694391
FDN31,OUT017,7.494644634284184
FDA37,OUT045,7.154974828784595
FDA15,OUT046,8.338864109389114
FDL39,OUT046,7.701715263461768
FDJ53,OUT045,7.084767936345612
FDX22,OUT013,7.734977556021942
NCZ42,OUT045,8.16054713896714
FDD56,OUT027,8.317113735173624
FDD40,OUT017,7.6004248657707105
FDS50,OUT013,7.70516332408534
NCN14,OUT013,7.398229833965285
FDT15,OUT013,7.45982711885479
NCS18,OUT027,7.828931936282185
NCO26,OUT010,5.7581985482166615
FDF58,OUT018,7.33064563682168
NCB19,OUT013,6.589260764472145
FDH26,OUT017,7.137480669532619
DRB24,OUT027,8.218761842301284
FDA49,OUT018,7.431068831436488
FDB32,OUT045,6.902146381210837
FDI36,OUT017,7.577176042785332
NCA17,OUT010,6.079450208022224
FDH22,OUT013,6.828778379917179
NCM26,OUT018,8.001308787836978
FDT15,OUT027,8.467382790486557
FDB16,OUT018,7.506036184850633
NCP54,OUT027,7.967299269185905
FDJ36,OUT013,6.6492816899319935
FDO28,OUT045,7.080181656196253
FDU09,OUT013,6.367070755719296
FDF29,OUT017,7.072463373181153
FDY08,OUT013,6.922165437480704
DRJ59,OUT018,7.1166097463243
FDT23,OUT027,7.554125069772552
FDU15,OUT018,7.1355968262414535
FDT47,OUT013,6.789309079769377
FDI53,OUT019,6.49572041190049
FDR59,OUT018,8.942397097386172
FDD53,OUT035,6.4184272644646105
FDY51,OUT017,7.719378054930606
FDT04,OUT049,6.825211224226125
FDU51,OUT049,8.015580072877873
FDG14,OUT035,7.386856891819838
NCU06,OUT045,7.9779826160397045
DRG25,OUT046,7.800203569090734
DRH49,OUT035,6.796095711806655
FDN15,OUT035,7.275665227546115
FDL43,OUT018,7.438029120564237
NCT18,OUT049,8.12276098495572
NCB31,OUT013,7.999271947909447
FDK57,OUT035,7.04113661744859
FDY04,OUT019,6.483592707778778
NCP54,OUT046,7.239143411065466
FDF41,OUT013,7.806508666016685
FDM01,OUT045,6.967175679312327
FDW03,OUT045,7.053365891165331
FDF28,OUT045,7.151949489336169
FDY37,OUT017,7.165601477528057
FDQ03,OUT017,7.8890480040543896
FDP51,OUT027,7.877963122051793
FDJ40,OUT017,6.88478071473583
FDC32,OUT049,7.294761337720278
DRI49,OUT027,7.384827176149008
NCW54,OUT017,6.359924051901484
FDF09,OUT017,6.328913753733783
FDP45,OUT018,8.893094314364335
DRJ23,OUT018,8.30939189609964
FDS59,OUT017,6.889856403670755
FDY08,OUT046,7.213892016004732
FDX16,OUT049,7.798018400270779
FDY16,OUT018,8.2420171400115
FDK32,OUT035,7.349848737566823
FDQ22,OUT013,6.238751415294445
NCC31,OUT018,8.133610636220494
FDG58,OUT049,7.870813707450884
DRF48,OUT013,7.487954509145325
DRH36,OUT049,7.233998267151069
NCR30,OUT035,6.67134007165072
FDB03,OUT019,6.844979379639299
FDZ28,OUT027,7.978280314794386
FDR35,OUT017,7.630178855118776
DRD15,OUT027,8.826839438832593
FDJ33,OUT019,6.044137591135332
FDA56,OUT010,5.952301499064751
FDP56,OUT046,6.618226299530232
NCT30,OUT046,6.581879908899069
FDK15,OUT017,6.70482400428483
FDH44,OUT018,7.965509554802933
FDV01,OUT013,7.133260347242392
DRG03,OUT017,7.179100635529969
FDG50,OUT027,7.7000105339543365
FDR16,OUT010,6.539429471938058
FDZ60,OUT046,6.964774438847055
DRG03,OUT045,7.352700565024479
FDS56,OUT018,9.024362099599992
FDU33,OUT045,6.3912972709592815
DRD27,OUT035,6.927099714997527
FDW22,OUT046,8.070805953858452
DRA24,OUT045,7.474174994571861
FDF38,OUT049,6.999870022987819
FDX48,OUT013,7.2054457566150605
FDS58,OUT018,8.182337534809895
FDC32,OUT046,6.879351017903323
NCQ29,OUT045,8.207861701076189
DRK39,OUT018,7.477129105920677
NCS38,OUT017,6.855004182598806
DRO47,OUT013,6.741136978314153
DRG27,OUT027,7.172178467567067
FDC57,OUT027,8.517058254265287
FDS55,OUT046,7.3922428248235565
NCJ06,OUT018,7.770060704832725
FDO01,OUT019,6.262642927340329
NCM55,OUT045,7.620642898315328
FDC52,OUT049,7.9719699679586835
FDQ15,OUT045,6.613216296175455
NCT30,OUT027,7.269157738562949
NCR42,OUT027,7.204867125866315
FDD28,OUT035,6.5502449664754625
FDQ34,OUT049,7.319848939958663
FDZ12,OUT027,8.010496260161661
DRE13,OUT019,5.8560209654446815
NCN07,OUT019,6.244823918570614
FDM28,OUT035,7.585644255337322
FDI10,OUT017,7.364007826242672
FDQ25,OUT013,7.385015166577765
FDA38,OUT010,6.93196672756699
DRI13,OUT049,8.447127121981811
FDY20,OUT027,7.634898678971089
NCZ53,OUT035,7.706359386599992
NCM31,OUT013,7.081403010271876
DRB01,OUT017,7.478817533206297
DRF37,OUT046,8.312644387469255
NCF42,OUT049,7.908051104823318
FDF16,OUT018,7.962388662109269
FDB41,OUT013,6.228053015912636
FDR34,OUT013,7.849925701651282
FDR15,OUT018,8.120496345857957
NCV42,OUT019,6.0746678421827065
FDW51,OUT035,7.834025334167419
FDU36,OUT017,6.7713419942975
FDX60,OUT049,7.231299934761341
FDY03,OUT035,6.999094539717985
FDW55,OUT045,8.229325662710691
FDT01,OUT010,6.299981975899129
FDG58,OUT013,7.161880488464898
FDK21,OUT017,8.087932168050095
NCS41,OUT019,6.60451576258956
FDS10,OUT045,7.607218804556013
NCT53,OUT046,7.613398935359942
FDJ28,OUT018,8.389207089233249
FDX44,OUT045,6.845229744984276
FDT20,OUT018,7.099698287654031
FDO44,OUT017,6.794360067408787
NCX17,OUT049,8.455178605531156
FDY01,OUT017,6.7562579000273795
FDJ12,OUT027,8.689070564990383
DRK35,OUT018,7.047094899876475
FDD47,OUT019,6.2716591199765155
NCM53,OUT035,6.960631235963843
FDO45,OUT013,6.666399165526552
NCM42,OUT010,5.839214235461441
FDE04,OUT046,7.673803591892827
NCI30,OUT027,8.966395957038316
FDZ19,OUT013,7.302843577626624
FDW57,OUT013,7.316650064252058
FDA25,OUT013,6.735803731432582
FDT22,OUT046,6.606237103903151
FDP51,OUT013,6.855226517591011
FDD48,OUT027,7.896960842907271
FDY39,OUT035,7.664205885988853
FDO48,OUT010,6.760664336238562
FDD23,OUT027,8.478512991260985
DRN35,OUT027,7.179834868648586
FDT01,OUT035,7.690863172040243
FDC20,OUT010,5.363817358992971
DRJ35,OUT035,6.616183956015561
FDB32,OUT046,6.9904648655862704
FDL24,OUT046,7.712302643404433
NCV42,OUT035,7.086327546709961
FDZ46,OUT046,7.0976261256261814
FDC15,OUT013,6.979482135828891
FDD08,OUT019,5.433791107577012
FDY50,OUT049,7.348555170415613
FDD36,OUT013,6.923699315241029
FDG57,OUT027,7.275817848700611
FDL21,OUT018,7.182685816248242
FDN16,OUT027,7.760668724136794
FDJ09,OUT027,7.2708923662753
FDS01,OUT010,6.412957467458271
FDV33,OUT017,8.174356596886541
DRE12,OUT017,6.8828646709734524
FDR07,OUT013,6.631280016077765
FDP48,OUT010,6.4268074750480615
NCB55,OUT035,6.407157939400799
FDQ08,OUT013,6.454083367636769
FDR34,OUT035,8.071087334322401
FDO33,OUT046,7.068040153505804
FDP13,OUT045,6.331900354094048
FDX12,OUT049,8.616490848455383
NCT06,OUT049,8.011084878406884
FDR16,OUT019,6.919016198478858
FDE36,OUT046,7.636475514558808
FDZ36,OUT049,8.17438587322149
FDV13,OUT045,6.871692999095859
NCZ17,OUT035,6.3603102836648135
FDU56,OUT045,7.615039061230362
FDM09,OUT035,7.487329689232503
FDV02,OUT017,7.335700169062346
FDS34,OUT018,7.665511087527522
FDA11,OUT049,7.428776748901905
FDP09,OUT017,7.698785881661956
FDB29,OUT027,7.879197232730626
FDT19,OUT017,7.395945744643768
DRH15,OUT017,6.2264591238827816
FDY38,OUT046,8.066137927905622
FDF14,OUT027,8.198993283388578
FDN48,OUT010,5.572812126374146
FDQ12,OUT013,7.832899762941272
NCJ43,OUT045,7.603029036435181
FDE17,OUT019,6.364330360354796
FDB05,OUT035,8.131362546928772
FDH10,OUT045,7.67247574176078
NCR06,OUT017,6.356214902884972
FDU32,OUT018,7.819077335882757
FDD56,OUT049,7.993560804850327
FDO36,OUT018,8.202359021860715
FDH16,OUT010,5.600226809252444
FDX10,OUT018,6.9967974704710585
FDZ37,OUT017,6.756720044692934
FDU31,OUT010,6.747649522242005
DRC49,OUT049,7.7809849271630895
FDL15,OUT045,7.351615171947321
FDN32,OUT019,6.660465385410517
DRH59,OUT027,7.506592939888558
NCU29,OUT049,7.905427041927341
FDR37,OUT019,6.669015722712187
FDS14,OUT018,8.083045746539462
FDU02,OUT027,8.714591807402302
FDJ08,OUT035,7.603935748071871
NCZ06,OUT045,8.131892420533108
FDO31,OUT049,7.366956509416978
FDH31,OUT018,7.677322893494525
FDS58,OUT017,7.349336430264662
NCA53,OUT027,7.384406105385051
FDF50,OUT046,7.846091382446
NCW42,OUT049,8.445812456581882
NCQ17,OUT045,7.316751980822357
FDK51,OUT018,8.998419090764802
NCW41,OUT010,6.228037944031204
NCR29,OUT017,6.4190371328759825
FDB08,OUT019,6.45123471074472
FDA40,OUT027,7.572458706655315
FDL14,OUT018,8.14146382539536
FDB47,OUT046,7.906723881256281
FDO03,OUT035,8.04103263157631
DRK13,OUT019,6.555979290466683
FDX13,OUT010,6.924594521171515
FDF52,OUT046,7.70724417768838
FDT11,OUT013,7.541959206205686
FDB08,OUT013,7.224644857953112
FDQ28,OUT018,8.055207442798082
FDD29,OUT045,8.244662907706504
NCQ29,OUT027,9.014523131741669
NCO02,OUT013,6.422182115415794
FDR56,OUT010,6.359012513040528
NCM54,OUT049,7.648899786016136
FDP51,OUT035,7.029749267857155
FDT38,OUT013,6.566415046274694
FDZ20,OUT018,8.878643186289992
FDJ53,OUT013,6.872232352043851
FDX13,OUT049,8.702275940803304
FDP58,OUT035,7.798884881311511
NCK31,OUT019,5.588656677956749
FDA35,OUT018,7.798749755529466
FDV37,OUT018,8.389417899921213
NCO07,OUT027,8.755291980182623
FDA20,OUT045,7.6477076813319425
FDZ59,OUT035,7.453932338794582
NCY17,OUT017,6.136581295572888
FDQ28,OUT035,7.367627226745374
FDV35,OUT017,7.08074453084811
FDQ36,OUT013,6.064724235307549
FDD34,OUT018,8.184974073430164
FDK51,OUT045,8.251230723081337
FDV31,OUT035,7.471635058659647
FDR04,OUT035,6.942935432374822
FDR14,OUT049,6.890040373429137
DRC36,OUT010,6.3288477523341236
FDE39,OUT019,6.120216334392282
FDP57,OUT049,7.4596692229427894
FDE57,OUT046,7.4040901070308855
NCN18,OUT046,7.042708615802775
NCQ05,OUT018,8.070067595677875
